Fecha Hora;Pos. Bloque (ft);Carga Gancho (lbs);Profundidad (ft);TQ Llave Pot (lb.ft);Presión Bomba (psi)
8/12/2025 8:34;15.43;58142.8;7459.24;0;6.89
8/12/2025 8:34;15.43;58142.8;7459.24;0;6.89
8/12/2025 8:34;15.43;58113.64;7459.24;0;6.89
8/12/2025 8:34;15.43;58171.96;7459.24;0;6.89
8/12/2025 8:34;15.43;58142.8;7459.24;0;6.89
8/12/2025 8:34;15.43;58142.8;7459.24;0;6.89
8/12/2025 8:34;15.43;58171.96;7459.24;0;6.89
8/12/2025 8:34;15.43;58142.8;7459.24;0;6.89
8/12/2025 8:34;15.43;58142.8;7459.24;0;6.89
8/12/2025 8:34;15.43;58171.96;7459.24;0;6.89
8/12/2025 8:34;15.43;58142.8;7459.24;0;6.89
8/12/2025 8:35;15.43;58084.49;7459.24;0;6.89
8/12/2025 8:35;15.43;58142.8;7459.24;0;6.89
8/12/2025 8:35;15.43;58171.96;7459.24;0;6.89
8/12/2025 8:35;15.43;58171.96;7459.24;0;6.89
8/12/2025 8:35;15.43;58142.8;7459.24;0;6.89
8/12/2025 8:35;15.43;58113.64;7459.24;0;6.89
8/12/2025 8:35;15.43;58142.8;7459.24;0;6.89
8/12/2025 8:35;15.43;58084.49;7459.24;0;6.89
8/12/2025 8:35;15.43;58142.8;7459.24;0;6.89
8/12/2025 8:35;15.43;58142.8;7459.24;0;6.89
8/12/2025 8:35;15.43;58084.49;7459.24;0;6.89
8/12/2025 8:35;15.43;58142.8;7459.24;0;6.89
8/12/2025 8:35;15.43;58142.8;7459.24;0;6.89
8/12/2025 8:35;15.43;58171.96;7459.24;0;6.27
8/12/2025 8:35;15.43;58142.8;7459.24;0;6.89
8/12/2025 8:36;15.43;58142.8;7459.24;0;6.89
8/12/2025 8:36;15.43;58113.64;7459.24;0;6.27
8/12/2025 8:36;15.43;58142.8;7459.24;0;6.89
8/12/2025 8:36;15.43;58113.64;7459.24;0;6.27
8/12/2025 8:36;15.43;58142.8;7459.24;0;6.89
8/12/2025 8:36;15.43;58113.64;7459.24;0;6.89
8/12/2025 8:36;15.43;58113.64;7459.24;0;6.89
8/12/2025 8:36;15.43;58113.64;7459.24;0;6.27
8/12/2025 8:36;15.43;58113.64;7459.24;0;6.89
8/12/2025 8:36;15.43;58084.49;7459.24;0;6.89
8/12/2025 8:36;15.43;58113.64;7459.24;0;6.89
8/12/2025 8:36;15.43;58113.64;7459.24;0;6.89
8/12/2025 8:36;15.43;58113.64;7459.24;0;6.89
8/12/2025 8:36;15.43;58113.64;7459.24;0;6.89
8/12/2025 8:36;15.43;58113.64;7459.24;0;6.89
8/12/2025 8:37;15.43;58113.64;7459.24;0;6.89
8/12/2025 8:37;15.43;58113.64;7459.24;0;6.89
8/12/2025 8:37;15.43;58113.64;7459.24;0;6.89
8/12/2025 8:37;15.43;58055.33;7459.24;0;6.89
8/12/2025 8:37;15.43;58113.64;7459.24;0;6.89
8/12/2025 8:37;15.43;58084.49;7459.24;0;6.89
8/12/2025 8:37;15.43;58113.64;7459.24;0;6.89
8/12/2025 8:37;15.43;58084.49;7459.24;0;6.89
8/12/2025 8:37;15.43;58113.64;7459.24;0;6.89
8/12/2025 8:37;15.43;58113.64;7459.24;0;6.89
8/12/2025 8:37;15.43;58084.49;7459.24;0;6.27
8/12/2025 8:37;15.43;58084.49;7459.24;0;6.89
8/12/2025 8:37;15.43;58084.49;7459.24;0;6.27
8/12/2025 8:37;15.43;58084.49;7459.24;0;6.27
8/12/2025 8:37;15.43;58113.64;7459.24;0;6.27
8/12/2025 8:38;15.43;58084.49;7459.24;0;6.27
8/12/2025 8:38;15.43;58113.64;7459.24;0;6.27
8/12/2025 8:38;15.43;58084.49;7459.24;0;6.27
8/12/2025 8:38;15.43;58113.64;7459.24;0;6.89
8/12/2025 8:38;15.43;58084.49;7459.24;0;6.89
8/12/2025 8:38;15.43;58084.49;7459.24;0;6.27
8/12/2025 8:38;15.43;58084.49;7459.24;0;6.89
8/12/2025 8:38;15.43;58084.49;7459.24;0;6.89
8/12/2025 8:38;15.43;58055.33;7459.24;0;6.89
8/12/2025 8:38;15.43;58084.49;7459.24;0;6.89
8/12/2025 8:38;15.43;58113.64;7459.24;0;6.27
8/12/2025 8:38;15.43;58055.33;7459.24;0;6.27
8/12/2025 8:38;15.43;58084.49;7459.24;0;6.27
8/12/2025 8:38;15.43;58084.49;7459.24;0;6.27
8/12/2025 8:38;15.43;58055.33;7459.24;0;6.27
8/12/2025 8:39;15.43;58055.33;7459.24;0;6.89
8/12/2025 8:39;15.43;58084.49;7459.24;0;6.27
8/12/2025 8:39;15.43;58084.49;7459.24;0;6.27
8/12/2025 8:39;15.43;58084.49;7459.24;0;6.27
8/12/2025 8:39;15.43;58084.49;7459.24;0;6.89
8/12/2025 8:39;15.43;58084.49;7459.24;0;6.27
8/12/2025 8:39;15.43;58084.49;7459.24;0;6.89
8/12/2025 8:39;15.43;58084.49;7459.24;0;6.27
8/12/2025 8:39;15.43;58055.33;7459.24;0;6.89
8/12/2025 8:39;15.43;58113.64;7459.24;0;6.27
8/12/2025 8:39;15.43;58055.33;7459.24;0;6.27
8/12/2025 8:39;15.43;58055.33;7459.24;0;6.27
8/12/2025 8:39;15.43;58055.33;7459.24;0;6.27
8/12/2025 8:39;15.43;58055.33;7459.24;0;6.27
8/12/2025 8:39;15.43;58055.33;7459.24;0;6.89
8/12/2025 8:40;15.43;58055.33;7459.24;0;6.89
8/12/2025 8:40;15.43;58055.33;7459.24;0;6.89
8/12/2025 8:40;15.43;58055.33;7459.24;0;6.89
8/12/2025 8:40;15.43;58055.33;7459.24;0;6.27
8/12/2025 8:40;15.43;58055.33;7459.24;0;6.27
8/12/2025 8:40;15.43;57997.01;7459.24;0;6.27
8/12/2025 8:40;15.43;58026.17;7459.24;0;6.27
8/12/2025 8:40;15.43;58026.17;7459.24;0;6.27
8/12/2025 8:40;15.43;58055.33;7459.24;0;6.89
8/12/2025 8:40;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:40;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:40;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:40;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:40;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:40;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:41;15.43;58026.17;7459.24;0;6.58
8/12/2025 8:41;15.43;58026.17;7459.24;0;7.21
8/12/2025 8:41;15.43;58026.17;7459.24;0;7.21
8/12/2025 8:41;15.43;58026.17;7459.24;0;7.21
8/12/2025 8:41;15.43;58055.33;7459.24;0;7.21
8/12/2025 8:41;15.43;58055.33;7459.24;0;7.21
8/12/2025 8:41;15.43;58026.17;7459.24;0;7.21
8/12/2025 8:41;15.43;58055.33;7459.24;0;7.21
8/12/2025 8:41;15.43;58055.33;7459.24;0;7.21
8/12/2025 8:41;15.43;58026.17;7459.24;0;6.58
8/12/2025 8:41;15.43;58026.17;7459.24;0;7.21
8/12/2025 8:41;15.43;58026.17;7459.24;0;6.58
8/12/2025 8:41;15.43;58026.17;7459.24;0;6.58
8/12/2025 8:41;15.43;58026.17;7459.24;0;6.58
8/12/2025 8:41;15.43;58026.17;7459.24;0;6.58
8/12/2025 8:42;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:42;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:42;15.43;58055.33;7459.24;0;6.58
8/12/2025 8:42;15.43;58055.33;7459.24;0;7.52
8/12/2025 8:42;15.43;58026.17;7459.24;0;7.52
8/12/2025 8:42;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:42;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:42;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:42;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:42;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:42;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:42;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:42;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:42;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:42;15.43;57997.01;7459.24;0;6.27
8/12/2025 8:43;15.43;58026.17;7459.24;0;6.27
8/12/2025 8:43;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:43;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:43;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:43;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:43;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:43;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:43;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:43;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:43;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:43;15.43;57997.01;7459.24;0;6.27
8/12/2025 8:43;15.43;57997.01;7459.24;0;6.27
8/12/2025 8:43;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:43;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:43;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:44;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:44;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:44;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:44;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:44;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:44;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:44;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:44;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:44;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:44;15.43;57967.85;7459.24;0;6.89
8/12/2025 8:44;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:44;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:44;15.43;57967.85;7459.24;0;6.89
8/12/2025 8:44;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:44;15.43;57967.85;7459.24;0;6.89
8/12/2025 8:45;15.43;57967.85;7459.24;0;6.89
8/12/2025 8:45;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:45;15.43;57967.85;7459.24;0;6.89
8/12/2025 8:45;15.43;57967.85;7459.24;0;6.89
8/12/2025 8:45;15.43;57967.85;7459.24;0;6.89
8/12/2025 8:45;15.43;57967.85;7459.24;0;6.89
8/12/2025 8:45;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:45;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:45;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:45;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:45;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:45;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:45;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:45;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:45;15.43;57967.85;7459.24;0;6.89
8/12/2025 8:46;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:46;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:46;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:46;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:46;15.43;57997.01;7459.24;0;6.27
8/12/2025 8:46;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:46;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:46;15.43;57967.85;7459.24;0;6.89
8/12/2025 8:46;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:46;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:46;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:46;15.43;57997.01;7459.24;0;7.52
8/12/2025 8:46;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:46;15.43;58055.33;7459.24;0;6.89
8/12/2025 8:46;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:47;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:47;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:47;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:47;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:47;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:47;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:47;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:47;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:47;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:47;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:47;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:47;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:47;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:47;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:47;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:48;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:48;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:48;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:48;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:48;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:48;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:48;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:48;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:48;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:48;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:48;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:48;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:48;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:48;15.43;58026.17;7459.24;0;6.89
8/12/2025 8:48;15.43;58026.17;7459.24;0;7.21
8/12/2025 8:49;15.43;57997.01;7459.24;0;7.21
8/12/2025 8:49;15.43;57997.01;7459.24;0;7.21
8/12/2025 8:49;15.43;57997.01;7459.24;0;7.21
8/12/2025 8:49;15.43;57997.01;7459.24;0;7.21
8/12/2025 8:49;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:49;15.43;57967.85;7459.24;0;6.58
8/12/2025 8:49;15.43;58026.17;7459.24;0;6.58
8/12/2025 8:49;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:49;15.43;57997.01;7459.24;0;7.21
8/12/2025 8:49;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:49;15.43;58026.17;7459.24;0;6.58
8/12/2025 8:49;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:49;15.43;57938.69;7459.24;0;6.58
8/12/2025 8:49;15.43;57967.85;7459.24;0;6.58
8/12/2025 8:49;15.43;58026.17;7459.24;0;7.21
8/12/2025 8:50;15.43;57938.69;7459.24;0;6.58
8/12/2025 8:50;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:50;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:50;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:50;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:50;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:50;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:50;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:50;15.43;57967.85;7459.24;0;6.58
8/12/2025 8:50;15.43;57997.01;7459.24;0;7.21
8/12/2025 8:50;15.43;57967.85;7459.24;0;7.21
8/12/2025 8:50;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:50;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:50;15.43;57997.01;7459.24;0;7.21
8/12/2025 8:50;15.43;57997.01;7459.24;0;7.21
8/12/2025 8:51;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:51;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:51;15.43;57997.01;7459.24;0;7.21
8/12/2025 8:51;15.43;57967.85;7459.24;0;7.21
8/12/2025 8:51;15.43;57967.85;7459.24;0;7.21
8/12/2025 8:51;15.43;57997.01;7459.24;0;7.21
8/12/2025 8:51;15.43;57997.01;7459.24;0;7.21
8/12/2025 8:51;15.43;57967.85;7459.24;0;6.58
8/12/2025 8:51;15.43;57997.01;7459.24;0;7.21
8/12/2025 8:51;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:51;15.43;57967.85;7459.24;0;6.58
8/12/2025 8:51;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:51;15.43;58026.17;7459.24;0;6.58
8/12/2025 8:51;15.43;57997.01;7459.24;0;7.21
8/12/2025 8:51;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:52;15.43;57967.85;7459.24;0;6.89
8/12/2025 8:52;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:52;15.43;57967.85;7459.24;0;6.89
8/12/2025 8:52;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:52;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:52;15.43;57997.01;7459.24;0;6.89
8/12/2025 8:52;15.43;57967.85;7459.24;0;6.89
8/12/2025 8:52;15.43;57967.85;7459.24;0;6.89
8/12/2025 8:52;15.43;58026.17;7459.24;0;6.58
8/12/2025 8:52;15.43;57967.85;7459.24;0;6.58
8/12/2025 8:52;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:52;15.43;57997.01;7459.24;0;7.21
8/12/2025 8:52;15.43;58026.17;7459.24;0;7.21
8/12/2025 8:52;15.43;58026.17;7459.24;0;6.58
8/12/2025 8:52;15.43;57967.85;7459.24;0;7.21
8/12/2025 8:53;15.43;57967.85;7459.24;0;7.21
8/12/2025 8:53;15.43;57967.85;7459.24;0;7.21
8/12/2025 8:53;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:53;15.43;57997.01;7459.24;0;6.58
8/12/2025 8:53;15.43;58026.17;7459.24;0;9.72
8/12/2025 8:53;15.43;58026.17;7459.24;0;12.22
8/12/2025 8:53;15.43;58026.17;7459.24;0;15.67
8/12/2025 8:53;15.43;57967.85;7459.24;0;18.18
8/12/2025 8:53;15.43;57997.01;7459.24;0;13.79
8/12/2025 8:53;15.43;58055.33;7459.24;0;15.36
8/12/2025 8:53;15.43;58113.64;7459.24;0;12.54
8/12/2025 8:53;15.43;58230.28;7459.24;0;13.48
8/12/2025 8:53;15.43;58288.6;7459.24;0;11.6
8/12/2025 8:53;15.43;58405.23;7459.24;0;9.72
8/12/2025 8:53;15.43;58492.71;7459.24;0;8.46
8/12/2025 8:54;15.43;58551.03;7459.24;0;6.27
8/12/2025 8:54;15.43;58667.66;7459.24;0;6.27
8/12/2025 8:54;15.43;58813.46;7459.24;0;6.27
8/12/2025 8:54;15.43;58842.62;7459.24;0;6.27
8/12/2025 8:54;15.43;59017.57;7459.24;0;6.89
8/12/2025 8:54;15.43;59075.89;7459.24;0;6.27
8/12/2025 8:54;15.43;59163.36;7459.24;0;6.89
8/12/2025 8:54;15.43;59250.84;7459.24;0;6.89
8/12/2025 8:54;15.43;59396.64;7459.24;0;6.89
8/12/2025 8:54;15.43;59484.11;7459.24;0;6.89
8/12/2025 8:54;15.43;59629.91;7459.24;0;6.27
8/12/2025 8:54;15.43;59717.38;7459.24;0;6.27
8/12/2025 8:54;15.43;59834.02;7459.24;0;6.27
8/12/2025 8:54;15.43;59950.65;7459.24;0;6.27
8/12/2025 8:54;15.43;60096.45;7459.24;0;6.27
8/12/2025 8:55;15.43;60213.08;7459.24;0;6.89
8/12/2025 8:55;15.43;60329.71;7459.24;0;6.27
8/12/2025 8:55;15.43;60417.2;7459.24;0;6.27
8/12/2025 8:55;15.43;60592.15;7459.24;0;6.27
8/12/2025 8:55;15.43;60650.47;7459.24;0;6.27
8/12/2025 8:55;15.43;60796.26;7459.24;0;6.27
8/12/2025 8:55;15.43;60883.74;7459.24;0;6.89
8/12/2025 8:55;15.43;60971.21;7459.24;0;6.89
8/12/2025 8:55;15.43;61117.01;7459.24;0;6.89
8/12/2025 8:55;15.43;61175.32;7459.24;0;6.89
8/12/2025 8:55;15.43;61291.96;7459.24;0;6.89
8/12/2025 8:55;15.43;61408.6;7459.24;0;6.89
8/12/2025 8:55;15.43;61525.23;7459.24;0;6.89
8/12/2025 8:55;15.43;61641.87;7459.24;0;6.27
8/12/2025 8:55;15.43;61700.19;7459.24;0;6.27
8/12/2025 8:56;15.43;61816.82;7459.24;0;6.27
8/12/2025 8:56;15.43;61875.14;7459.24;0;6.27
8/12/2025 8:56;15.43;61991.78;7459.24;0;6.27
8/12/2025 8:56;15.43;62079.26;7459.24;0;6.27
8/12/2025 8:56;15.43;62137.57;7459.24;0;6.27
8/12/2025 8:56;15.43;62225.05;7459.24;0;6.27
8/12/2025 8:56;15.43;62312.53;7459.24;0;6.27
8/12/2025 8:56;15.43;62400;7459.24;0;6.89
8/12/2025 8:56;15.43;62458.32;7459.24;0;6.58
8/12/2025 8:56;15.43;62574.96;7459.24;0;7.21
8/12/2025 8:56;15.43;62633.27;7459.24;0;7.21
8/12/2025 8:56;15.43;62691.59;7459.24;0;7.21
8/12/2025 8:56;15.43;62749.9;7459.24;0;7.21
8/12/2025 8:56;15.43;62720.75;7459.24;0;7.21
8/12/2025 8:56;15.43;62779.06;7459.24;0;7.21
8/12/2025 8:57;15.43;62837.38;7459.24;0;7.21
8/12/2025 8:57;15.43;62837.38;7459.24;0;7.84
8/12/2025 8:57;15.43;62895.7;7459.24;0;8.46
8/12/2025 8:57;15.43;62895.7;7459.24;0;9.09
8/12/2025 8:57;15.43;62954.02;7459.24;0;9.09
8/12/2025 8:57;15.43;62983.18;7459.24;0;9.09
8/12/2025 8:57;15.43;62983.18;7459.24;0;9.09
8/12/2025 8:57;15.43;63041.5;7459.24;0;9.09
8/12/2025 8:57;15.43;63012.33;7459.24;0;9.09
8/12/2025 8:57;15.43;62983.18;7459.24;0;9.09
8/12/2025 8:57;15.43;63012.33;7459.24;0;9.4
8/12/2025 8:57;15.43;63041.5;7459.24;0;9.4
8/12/2025 8:57;15.43;63041.5;7459.24;0;10.03
8/12/2025 8:57;15.43;63041.5;7459.24;0;9.4
8/12/2025 8:57;15.43;63099.81;7459.24;0;9.4
8/12/2025 8:58;15.43;63041.5;7459.24;0;10.03
8/12/2025 8:58;15.43;63099.81;7459.24;0;12.54
8/12/2025 8:58;15.43;63099.81;7459.24;0;13.16
8/12/2025 8:58;15.43;63099.81;7459.24;0;13.48
8/12/2025 8:58;15.43;63128.97;7459.24;0;13.48
8/12/2025 8:58;15.43;63158.13;7459.24;0;14.1
8/12/2025 8:58;15.43;63158.13;7459.24;0;14.1
8/12/2025 8:58;15.43;63099.81;7459.24;0;14.73
8/12/2025 8:58;15.43;63099.81;7459.24;0;14.73
8/12/2025 8:58;15.43;63158.13;7459.24;0;6.27
8/12/2025 8:58;15.43;63245.61;7459.24;0;5.64
8/12/2025 8:58;15.43;63245.61;7459.24;0;5.33
8/12/2025 8:58;15.43;63216.45;7459.24;0;4.39
8/12/2025 8:58;15.43;63187.29;7459.24;0;4.39
8/12/2025 8:58;15.43;63274.77;7459.24;0;4.39
8/12/2025 8:59;15.43;63158.13;7459.24;0;4.39
8/12/2025 8:59;15.43;63128.97;7459.24;0;4.39
8/12/2025 8:59;15.43;63158.13;7459.24;0;4.39
8/12/2025 8:59;15.43;63158.13;7459.24;0;4.39
8/12/2025 8:59;15.43;63128.97;7459.24;0;5.01
8/12/2025 8:59;15.43;63128.97;7459.24;0;4.39
8/12/2025 8:59;15.43;63099.81;7459.24;0;4.39
8/12/2025 8:59;15.43;63128.97;7459.24;0;4.39
8/12/2025 8:59;15.43;63128.97;7459.24;0;5.01
8/12/2025 8:59;15.43;63099.81;7459.24;0;5.01
8/12/2025 8:59;15.43;63070.66;7459.24;0;5.01
8/12/2025 8:59;15.43;63099.81;7459.24;0;4.39
8/12/2025 8:59;15.43;63070.66;7459.24;0;5.01
8/12/2025 8:59;15.43;63070.66;7459.24;0;4.39
8/12/2025 8:59;15.43;63041.5;7459.24;0;5.01
8/12/2025 9:00;15.43;62954.02;7459.24;0;4.39
8/12/2025 9:00;15.43;62924.86;7459.24;0;19.43
8/12/2025 9:00;15.43;62895.7;7459.24;0;17.24
8/12/2025 9:00;15.43;62924.86;7459.24;0;17.24
8/12/2025 9:00;15.43;62924.86;7459.24;0;16.3
8/12/2025 9:00;15.43;62924.86;7459.24;0;16.3
8/12/2025 9:00;15.43;62983.18;7459.24;0;16.3
8/12/2025 9:00;15.43;62924.86;7459.24;0;16.3
8/12/2025 9:00;15.43;62954.02;7459.24;0;16.3
8/12/2025 9:00;15.43;62954.02;7459.24;0;16.92
8/12/2025 9:00;15.43;62954.02;7459.24;0;5.01
8/12/2025 9:00;15.43;63012.33;7459.24;0;5.01
8/12/2025 9:00;15.43;62954.02;7459.24;0;4.39
8/12/2025 9:00;15.43;62954.02;7459.24;0;4.39
8/12/2025 9:00;15.43;62924.86;7459.24;0;4.39
8/12/2025 9:01;15.43;62924.86;7459.24;0;4.39
8/12/2025 9:01;15.43;62954.02;7459.24;0;4.39
8/12/2025 9:01;15.43;62924.86;7459.24;0;4.39
8/12/2025 9:01;15.43;62895.7;7459.24;0;4.39
8/12/2025 9:01;15.43;62895.7;7459.24;0;5.01
8/12/2025 9:01;15.43;62866.54;7459.24;0;4.39
8/12/2025 9:01;15.43;62808.23;7459.24;0;4.39
8/12/2025 9:01;15.43;62662.43;7459.24;0;4.39
8/12/2025 9:01;15.43;62633.27;7459.24;0;4.39
8/12/2025 9:01;15.43;62633.27;7459.24;0;4.39
8/12/2025 9:01;15.43;62691.59;7459.24;0;4.39
8/12/2025 9:01;15.43;62633.27;7459.24;0;4.39
8/12/2025 9:01;15.43;62633.27;7459.24;0;4.39
8/12/2025 9:01;15.43;62604.11;7459.24;0;4.39
8/12/2025 9:01;15.43;62574.96;7459.24;0;4.39
8/12/2025 9:02;15.43;62545.8;7459.24;0;4.39
8/12/2025 9:02;15.43;62458.32;7459.24;0;4.39
8/12/2025 9:02;15.43;62458.32;7459.24;0;4.39
8/12/2025 9:02;15.43;62487.48;7459.24;0;4.39
8/12/2025 9:02;15.43;62458.32;7459.24;0;4.39
8/12/2025 9:02;15.43;62458.32;7459.24;0;4.39
8/12/2025 9:02;15.43;62429.16;7459.24;0;4.39
8/12/2025 9:02;15.43;62400;7459.24;0;4.39
8/12/2025 9:02;15.43;62400;7459.24;0;4.39
8/12/2025 9:02;15.43;62370.84;7459.24;0;4.39
8/12/2025 9:02;15.43;62370.84;7459.24;0;4.39
8/12/2025 9:02;15.43;62312.53;7459.24;0;4.39
8/12/2025 9:02;15.43;62283.36;7459.24;0;4.39
8/12/2025 9:02;15.43;62283.36;7459.24;0;4.39
8/12/2025 9:02;15.43;62283.36;7459.24;0;4.39
8/12/2025 9:03;15.43;62166.73;7459.24;0;4.39
8/12/2025 9:03;15.43;62195.89;7459.24;0;4.39
8/12/2025 9:03;15.43;62166.73;7459.24;0;3.76
8/12/2025 9:03;15.43;62137.57;7459.24;0;4.39
8/12/2025 9:03;15.43;62108.41;7459.24;0;4.39
8/12/2025 9:03;15.43;62079.26;7459.24;0;4.39
8/12/2025 9:03;15.43;62079.26;7459.24;0;4.39
8/12/2025 9:03;15.43;62079.26;7459.24;0;4.39
8/12/2025 9:03;15.43;62050.09;7459.24;0;4.39
8/12/2025 9:03;15.43;62020.93;7459.24;0;4.39
8/12/2025 9:03;15.43;61991.78;7459.24;0;4.39
8/12/2025 9:03;15.43;61991.78;7459.24;0;4.39
8/12/2025 9:03;15.43;61962.62;7459.24;0;4.39
8/12/2025 9:03;15.43;61904.3;7459.24;0;4.39
8/12/2025 9:03;15.43;61904.3;7459.24;0;4.39
8/12/2025 9:04;15.43;61845.98;7459.24;0;4.39
8/12/2025 9:04;15.43;61845.98;7459.24;0;4.7
8/12/2025 9:04;15.43;61787.66;7459.24;0;4.07
